id,desc,createTime,video_id,video_height,video_width,video_duration,video_ratio,video_cover,video_originCover,video_dynamicCover,video_playAddr,video_downloadAddr,video_shareCover,video_reflowCover,video_bitrate,video_encodedType,video_format,video_videoQuality,video_encodeUserTag,video_codecType,video_definition,author_id,author_uniqueId,author_nickname,author_avatarThumb,author_avatarMedium,author_avatarLarger,author_signature,author_verified,author_secUid,author_secret,author_ftc,author_relation,author_openFavorite,author_commentSetting,author_duetSetting,author_stitchSetting,author_privateAccount,author_isADVirtual,music_id,music_title,music_playUrl,music_coverThumb,music_coverMedium,music_coverLarge,music_authorName,music_original,music_duration,music_album,challenges,stats_diggCount,stats_shareCount,stats_commentCount,stats_playCount,duetInfo,originalItem,officalItem,textExtra,secret,forFriend,digged,itemCommentStatus,showNotPass,vl1,itemMute,authorStats_followingCount,authorStats_followerCount,authorStats_heartCount,authorStats_videoCount,authorStats_diggCount,authorStats_heart,privateItem,duetEnabled,stitchEnabled,shareEnabled,isAd,duetDisplay,stitchDisplay,stickersOnItem,effectStickers
7040790114498350341,#foryoupage #food #cooking #viral #sucuk #suçuk #keşfet,1639311696,7040790114498350341,1024,576,10,720p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/210eb74d5e154dedb31a991a33eef683?x-expires=1651406400&x-signature=IWM9BLR8pAA1kpPvjmAs%2Fd%2Bb8zo%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fd553752133a46b7ab134cd576664fb9_1639311696?x-expires=1651406400&x-signature=o7PFtJMzZGBM2sNKv2rVVtZH0sk%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/968c119378de43408236d1d745aa9171_1639311697?x-expires=1651406400&x-signature=ikL1FX8Oh8S4tDUtOfyvKZjmLMs%3D,https://v16-webapp.tiktok.com/7418baf53cd9983bb186cf9885f4e5d5/626e81bb/video/tos/useast2a/tos-useast2a-ve-0068c004/58e934d26f8f4d918e04690d6d25ae7a/?a=1988&br=4280&bt=2140&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=eXd.6HHMMyq8Z63QRwe2NwIwyl7Gb&l=202205010648490102230991511CEEE9FA&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhnZDU6Zmx4OTMzNzczM0ApaDY6NzlpZjw6NztlOjNpNmdxaWlxcjRvZm5gLS1kMTZzc2FhMzEvNDIvNF5gYS0wYTM6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/7418baf53cd9983bb186cf9885f4e5d5/626e81bb/video/tos/useast2a/tos-useast2a-ve-0068c004/58e934d26f8f4d918e04690d6d25ae7a/?a=1988&br=4280&bt=2140&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=eXd.6HHMMyq8Z63QRwe2NwIwyl7Gb&l=202205010648490102230991511CEEE9FA&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhnZDU6Zmx4OTMzNzczM0ApaDY6NzlpZjw6NztlOjNpNmdxaWlxcjRvZm5gLS1kMTZzc2FhMzEvNDIvNF5gYS0wYTM6Yw%3D%3D&vl=&vr=,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/fd553752133a46b7ab134cd576664fb9_1639311696~tplv-tiktok-play.jpeg?x-expires=1651989600&x-signature=wU%2FWp5q2gknoIgO1OC%2F0hhUrOHg%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/fd553752133a46b7ab134cd576664fb9_1639311696~tplv-tiktokx-share-play.jpeg?x-expires=1651989600&x-signature=fxpxP1pWLTyU6h640PXByHPOV9s%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4146632832df293d8698170320ea867a?x-expires=1651406400&x-signature=f7Yf4TbpA%2FmUBl8JaXiA1dkkoEI%3D,2191669,normal,mp4,normal,,h264,720p,6744067297185760262,dilekhay,𝒟𝒾𝓁𝑒𝓀,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/849f4c4d13e317dba3851d1484090ffc~c5_100x100.jpeg?x-expires=1651557600&x-signature=XGqu8JupQu9QYEhl5QMWCvNazbQ%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/849f4c4d13e317dba3851d1484090ffc~c5_720x720.jpeg?x-expires=1651557600&x-signature=NbtF2KR2%2FG1CJWOETxcwoUCW2x0%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/849f4c4d13e317dba3851d1484090ffc~c5_1080x1080.jpeg?x-expires=1651557600&x-signature=6YeptVtsidL6hpaDO419qCEzjOM%3D,"🙃  ɟdoꓘ ɯǝp ɟnɐ ǝɥǝʇs ɥɔI.  

     JUST FOR FUN",False,MS4wLjABAAAAYd-6P0QPsijP_pGyuAgWmlTNUKccxnxq5qJGZy43xVfej29g_AjtZLoCUKC8t3ie,False,False,0,False,0,0,0,False,False,6808104433583540997,Tofu intro,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1662135993565221.mp3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91847ed7f547e16df1c8f27295568fd7~c5_100x100.jpeg?x-expires=1651557600&x-signature=Umk57isYT4bsPvpW%2BDKHL4ImEMY%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91847ed7f547e16df1c8f27295568fd7~c5_720x720.jpeg?x-expires=1651557600&x-signature=5ogOoZdD%2F4jtv0lB1GaiYn2mCm0%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/91847ed7f547e16df1c8f27295568fd7~c5_1080x1080.jpeg?x-expires=1651557600&x-signature=rEFjGuA50pDF90NAaE%2FFrOLTDoQ%3D,Alex Becker,True,19,,"[{'id': '88764338', 'title': 'foryoupage', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '5718', 'title': 'food', 'desc': '', 'profileThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'profileMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'profileLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'coverThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'coverMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'coverLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '18973', 'title': 'cooking', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '20884', 'title': 'viral', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '2893983', 'title': 'sucuk', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '83382354', 'title': 'suçuk', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '86182714', 'title': 'keşfet', 'desc': 'Çok yakında...', 'profileThumb': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/c87d87b115bd1c9ff6d4f5d97c3b5b45', 'profileMedium': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/c87d87b115bd1c9ff6d4f5d97c3b5b45', 'profileLarger': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/c87d87b115bd1c9ff6d4f5d97c3b5b45', 'coverThumb': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3', 'coverMedium': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3', 'coverLarger': 'https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/b1d383a7839da95e0981ad6bdb50f2d3', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}]",19400000,311800,157800,164100000,{'duetFromId': '0'},False,False,"[{'awemeId': '', 'start': 0, 'end': 11, 'hashtagName': 'foryoupage', 'hashtagId': '88764338', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 12, 'end': 17, 'hashtagName': 'food', 'hashtagId': '5718', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 18, 'end': 26, 'hashtagName': 'cooking', 'hashtagId': '18973', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 27, 'end': 33, 'hashtagName': 'viral', 'hashtagId': '20884', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 34, 'end': 40, 'hashtagName': 'sucuk', 'hashtagId': '2893983', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 41, 'end': 47, 'hashtagName': 'suçuk', 'hashtagId': '83382354', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 48, 'end': 55, 'hashtagName': 'keşfet', 'hashtagId': '86182714', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,593,492800,27000000,2278,61200,27000000,False,True,True,True,False,0,0,,
7043129804861951278,Our Special Stuffed Steak… (🔞) #fy #fyp #food #asmr,1639856447,7043129804861951278,1024,576,60,720p,https://p16-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/cde196c3a027477196787a5ffb59a228_1639856460~tplv-dmt-logom:tos-useast5-p-0000-tx/99628b78e16d43fcbe06530b0f51fc1f.image?x-expires=1651406400&x-signature=JDT2p%2BaeMH%2FwsuaIYeiWaeUBYI0%3D,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/f67575edcb6342388e1fdeaf50151d55_1639856454?x-expires=1651406400&x-signature=1MBKfTgT4PXuEabultBmoVo8KDo%3D,https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/7a4ea214cbad4e48ad6270fac3ee97c1_1639856449?x-expires=1651406400&x-signature=qXHmNmIuXLdDR3On5FVRS%2FQbdFE%3D,https://v16-webapp.tiktok.com/4bfe87db9e9368be321379ada61dc51c/626e81ec/video/tos/maliva/tos-maliva-ve-0068c799-us/7372d9155bb0454caaefac1258be12ce/?a=1988&br=4280&bt=2140&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=eXd.6HHMMyq8Z63QRwe2NwIwyl7Gb&l=202205010648490102230991511CEEE9FA&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzg0bWQ6Zmk1OTMzZzczNEApOjpkODM2Zjw7Nzg7OTk1O2djL3IvcjRvXnNgLS1kMS9zc2AxMl5eNi4xYC8xNTMuMDM6Yw%3D%3D&vl=&vr=,https://v16-webapp.tiktok.com/4bfe87db9e9368be321379ada61dc51c/626e81ec/video/tos/maliva/tos-maliva-ve-0068c799-us/7372d9155bb0454caaefac1258be12ce/?a=1988&br=4280&bt=2140&cd=0%7C0%7C1%7C0&ch=0&cr=0&cs=0&cv=1&dr=0&ds=3&er=&ft=eXd.6HHMMyq8Z63QRwe2NwIwyl7Gb&l=202205010648490102230991511CEEE9FA&lr=tiktok_m&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzg0bWQ6Zmk1OTMzZzczNEApOjpkODM2Zjw7Nzg7OTk1O2djL3IvcjRvXnNgLS1kMS9zc2AxMl5eNi4xYC8xNTMuMDM6Yw%3D%3D&vl=&vr=,"['', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/f67575edcb6342388e1fdeaf50151d55_1639856454~tplv-tiktok-play.jpeg?x-expires=1651989600&x-signature=Csollhif29npZux6pn114V0kIaw%3D', 'https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/f67575edcb6342388e1fdeaf50151d55_1639856454~tplv-tiktokx-share-play.jpeg?x-expires=1651989600&x-signature=DWJgOo8mxFHRkfLruh1GqC9gS6I%3D']",https://p16-sign.tiktokcdn-us.com/obj/tos-useast5-p-0068-tx/cde196c3a027477196787a5ffb59a228_1639856460?x-expires=1651406400&x-signature=CnpbkJhKTJRavTdLh6e6PusYMwQ%3D,2192104,normal,mp4,normal,,h264,720p,6977704388291445766,themysteriouschef,TheMysteriousChef,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_100x100.jpeg?x-expires=1651557600&x-signature=cuq6xTDk31tbfIedpA4Uob9e2UI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_720x720.jpeg?x-expires=1651557600&x-signature=nHPTTQoOfNXoQq3ecVMsb8cySzI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_1080x1080.jpeg?x-expires=1651557600&x-signature=n8lcIQCpLdUtZQwyj0DjymGqfmo%3D,Get my knives👇🏻,False,MS4wLjABAAAA6Rs1DApTRiNzcJkm-sb7bbvrHC6-ycsuBMDqlEHTJhvrFdi9CMAKwOTWUWWTlp_o,False,False,0,False,0,0,0,False,False,7043129838273694510,original sound,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7043129860008741679.mp3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_100x100.jpeg?x-expires=1651557600&x-signature=cuq6xTDk31tbfIedpA4Uob9e2UI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_720x720.jpeg?x-expires=1651557600&x-signature=nHPTTQoOfNXoQq3ecVMsb8cySzI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bbf6a5dd31fec000695901b7a7c990fe~c5_1080x1080.jpeg?x-expires=1651557600&x-signature=n8lcIQCpLdUtZQwyj0DjymGqfmo%3D,TheMysteriousChef,True,60,,"[{'id': '153828', 'title': 'fy', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '229207', 'title': 'fyp', 'desc': '', 'profileThumb': '', 'profileMedium': '', 'profileLarger': '', 'coverThumb': '', 'coverMedium': '', 'coverLarger': '', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '5718', 'title': 'food', 'desc': '', 'profileThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'profileMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'profileLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636701103106.JPEG', 'coverThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'coverMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'coverLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/1616636707043489.JPEG', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}, {'id': '1248236', 'title': 'asmr', 'desc': 'All the soothing sounds you need to massage your brain.', 'profileThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/06f5038de439730944ea0ce3f01abd61.png', 'profileMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/06f5038de439730944ea0ce3f01abd61.png', 'profileLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/06f5038de439730944ea0ce3f01abd61.png', 'coverThumb': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/7e5cc4fe26be555df44a5e61ce538ed2.png', 'coverMedium': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/7e5cc4fe26be555df44a5e61ce538ed2.png', 'coverLarger': 'https://p77-sg.tiktokcdn.com/obj/tiktok-obj/7e5cc4fe26be555df44a5e61ce538ed2.png', 'isCommerce': False, 'stats': {'videoCount': 0, 'viewCount': 0}}]",19000000,443400,386000,245400000,{'duetFromId': '0'},False,False,"[{'awemeId': '', 'start': 32, 'end': 35, 'hashtagName': 'fy', 'hashtagId': '153828', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 36, 'end': 40, 'hashtagName': 'fyp', 'hashtagId': '229207', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 41, 'end': 46, 'hashtagName': 'food', 'hashtagId': '5718', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}, {'awemeId': '', 'start': 47, 'end': 52, 'hashtagName': 'asmr', 'hashtagId': '1248236', 'type': 1, 'userId': '', 'isCommerce': False, 'userUniqueId': '', 'secUid': '', 'subType': 0}]",False,False,False,0,False,False,False,6,4500000,52200000,70,1,52200000,False,True,False,True,True,0,0,"[{'stickerType': 9, 'stickerText': ['STUFFED STEAK']}]",
